Season,Episode,Title,Character,Dialogue,Sentiment Score
01,07,magic-to-make-the-sanest-man-go-mad,COMPUTER,"Warning, drive overload critical.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,I'll see you again soon.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,"Stamets, wait!",0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,Because I was gonna ask if you wanted to dance.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,TANNOY,"Science Specialist Burnham and Lieutenant Tyler, please report to the Bridge.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,Saved by the bell.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,Excuse me. Excuse me. Hey. Where's Burnham?,-0.05
01,07,magic-to-make-the-sanest-man-go-mad,TILLY,I don't know.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,The gormagander is on the endangered species list.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,Have at it.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"Burnham, don't talk, just listen. The ship is in danger. We are caught in a temporal loop. We are repeating the same thirty odd minutes over and over again. The ship can be destroyed, we can all be killed, but as long as the thirty minute window doesn't expire, everything starts over. And every second that you doubt me brings us all closer to death. Do you understand?",-0.08333333333333334
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Okay. I think we need to get you to Sickbay. think these might be side effects of your...,0.5
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS + BURNHAM,Exposure to the alien DNA. It's possible we haven't taken into consideration the cognitive variances...,-0.125
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"Yes, yes, yes. Please stop talking and come with me. I'll explain everything.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,Is the fish safely on board yet?,0.5
01,07,magic-to-make-the-sanest-man-go-mad,SARU,"Technically, it's not a fish, it's... (silenced by a Look)",0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,Shuttle bay reports five by five.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,Good.,0.7
01,07,magic-to-make-the-sanest-man-go-mad,COMM OFFICER,"Captain, message from Doctor Culber. He's requesting you in Sickbay. It's regarding Lieutenant Stamets. It's urgent.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,"Sickbay, direct.",0.1
01,07,magic-to-make-the-sanest-man-go-mad,COMPUTER,Destination cancelled.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,Heavy.,-0.2
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,"Mudd. Computer, red alert.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Override, my dear computer. Come on.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,What the hell are you doing on my ship?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"You ask me that question every single time. You know that, don't you? No. Of course you don't.",-0.07142857142857142
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,What?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Move! I really can't take it from the top for you all over again, Lorca. The message from the doctor was not real. I just wanted some alone time with you. There's an area of the ship I can't access, and I'm hoping you're hiding your secrets to the spore drive inside.",0.19999999999999998
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,"I don't know what you're talking about, Mudd, but if you think I'm gonna help you in any way at all, then you're crazier than I remember.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"There really are so many ways to blow up this ship, it's almost a design flaw. Computer, access self-destruct programme.",0.35
01,07,magic-to-make-the-sanest-man-go-mad,COMPUTER,Accessed.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Ball's in your court, Captain.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,Mudd is using some kind of technology that allows him to repeat the same thirty minutes over and over. He's trying to get the spore drive running so he can sell the ship to the Klingons.,0.3
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"Well, how are you capable of existing outside of the time loop?",0.1
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"Well, the Tardigrade is a multidimensional creature, so it must be a side effect of combining its DNA with mine.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Yes. So you remember everything?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"Yes. And it's getting really hard to keep it straight. I can't stop Mudd alone, Burnham. And sooner or later, he's going to figure out there's a piece missing from the spore drive. It's me.",-0.07291666666666667
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,How is Mudd creating a time loop?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"I don't know. I'm hoping maybe Tyler might, because they shared a cell together. Tyler mentioned it right before I shot Mudd. Anyway, I need you to talk to Tyler. We're almost out of time in this loop. Tell me a secret. Something that will immediately prove to you we've had this conversation. Something you've never admitted to anyone. I promise it'll be safe with me.",0.12857142857142856
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,I'm sorry.,-0.5
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Where is Mudd now?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,Now is usually around the time he kills the Captain.,-0.25
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Okay. Ooo, I love what you've done with the place, Gabe.",0.5
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,"There's nothing here for you, Mudd. This is my own private research area.",0.3
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,Ah-ha. Why didn't you tell me that you had so many wonderful toys? Ooo. Wonder what this does? I'm thinking it might melt brains. Does it melt brains?,0.75
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,"If you kill a Starfleet Captain, they lock you up forever, you know that.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Do you know how many times I've had the pleasure of taking your life, Lorca?",0.5
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"53, but who's counting? And it never gets old. Oh, drat. We're almost out of time. I'll figure out how that little motor of yours works sooner or later. I've got all the time in the world. And in the meanwhile, we still don't know what this does. Let's find out.",-0.029166666666666664
01,07,magic-to-make-the-sanest-man-go-mad,TILLY,Where's the music?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,TILLY,What's your deal?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Starships have redundant power relays. There shouldn't be...,-0.2
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"I just spotted the hottest guy over there, and apparently he's in a band. Have fun.",0.175
01,07,magic-to-make-the-sanest-man-go-mad,TILLY,Okay.,0.5
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,I wouldn't take you for this kind of event.,0.6
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,You've never been in love.,0.5
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Why would you say that to me?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"Because I need your help. - You told me that piece of information to prove to you that what I'm saying is true. We have been caught in a 30-minute time loop and I'm the only one who realises it. I have witnessed you and Lorca and Tyler die at the hands of a criminal named Harry Mudd, who is trying to take over our ship. I need to know that you believe me, because if I have to explain this again, I'm gonna throw myself out an airlock.",-0.01666666666666668
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,I believe you.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"Good. So please, talk to Tyler and find out if he has any information on Mudd that will help us stop him.",0.7
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,But what if he won't talk to me either?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"Oh, he will. He likes you. Here he comes.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,"Uh-oh. Xenoanthropologist in the corner. Don't tell me, you're busy studying the coupling rituals of pent-up soldiers.",0.1
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,No.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,Because I was gonna ask you if you wanted to dance.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,We don't have time for that.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,Oh.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,I mean...,-0.3125
01,07,magic-to-make-the-sanest-man-go-mad,TANNOY,"Science Specialist Burnham and Lieutenant Tyler, please report to the Bridge.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,Saved by the bell.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,I am really bad at this.,-0.6999999999999998
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"Yeah, you should've gone with him to the Bridge.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"And if what you say is true, then Tyler and I don't have any more alone time until the next reset. Our one chance to fix all this, and I blew it.",0.2833333333333333
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"Well, you like him. That makes things a little tricky.",-0.1875
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,I'm out of my element.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,Dance with me. For science. I need to see what I'm working with.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,But say I wanted to... step out of my... corner. How do people connect in that way?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,Hugh and I fell in love after I told him to get lost.,0.5
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,That doesn't make any sense.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"Love isn't logical. Can you let me lead, please? I was in a wonderful café on Alpha Centauri, when, three seats down, comes this hideous humming. Have you ever heard someone try to hum Kasseelian opera?",0.39861111111111114
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,I can't say that I have.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"Well, I told him to stifle it or sit somewhere else. Instead, he sat right next to me. And he's been there ever since.",0.14285714285714285
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"But after such a rude exchange, why would he do that?",-0.15
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"I told him how I really felt, and he did the same. And we liked that about each other.",0.16875
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,I'm good at honesty.,0.7
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,Never hide who you are. That's the only way relationships work. We're out of time. We'll have to figure out how Mudd's resetting the time loop. You'll do better on the next go-around. You have to.,0.16666666666666666
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Hi.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,Hey. I was just coming over to see... Want to dance?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"I thought you'd never ask. Will you lead, please?",0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,Yeah.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"So, I hear you were locked up in that Klingon prison cell with Harry Mudd.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,"Not one for small talk, are you?",-0.25
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"I've never understood it, really. But I've realised that relationships are built on honesty. So here it is. Harry Mudd is here. And in a few minutes, he's gonna take over this ship. He wants to sell it to the Klingons. He's already trapped us in a time loop.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,"Harry Mudd? Wait, is this Vulcan humour?",0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,I wish it were.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,And why didn't Stamets come to me himself?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"He tried, in previous loops, but he felt like you'd have an easier time trusting me.",-0.16666666666666666
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,And why is that?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Because I like you.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,Oh.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"And he thinks you like me, too.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,"This night's gotten weird, but also very interesting. If time really is repeating, this won't matter.",0.11666666666666668
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,That was nice.,0.6
01,07,magic-to-make-the-sanest-man-go-mad,TANNOY,"Science Specialist Burnham and Lieutenant Tyler, please report to the Bridge.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"No, please ignore it. We have to.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,Okay. Okay. So how can I help?,0.5
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Did Mudd ever mention having access to equipment that could help him do something this big?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,"Yeah, yeah, he did used to brag about robbing a Betazoid bank, heavily secured and fortified, no way in. Volatile encryption, molecular locks, daily DNA password protection. Mudd claimed to have memorised the security patterns. I thought it was just another one of his lies. But I guess if he had an unlimited number of tries...",-0.10000000000000002
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Did he say how he did it?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,Something about a non-equilibrial matter state.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"A time crystal. We learned about these at the Vulcan Academy. But the decay rate of the lattice is too unpredictable. No Federation-aligned species has ever been able to stabilise them. A four-dimensional race must have perfected the technology, and now Mudd has it.",0.16666666666666669
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,Why don't we track Mudd down and see if he's wearing one of these crystal things? Any idea where he is?,-0.15555555555555556
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Let's go.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,Has that fish beamed aboard safely yet?,0.5
01,07,magic-to-make-the-sanest-man-go-mad,SARU,"Well, technically, it's not a fish, it's... (silenced by a Look)",0.0
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,Where the hell are Burnham and Tyler?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,Mister Saru?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,SARU,"I don't understand, sir. I'm locked out of the ship's controls.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,"Computer. Computer, respond!",0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Let me see what I can do. Computer, reduce volume so we can have a normal, adult conversation.",0.125
01,07,magic-to-make-the-sanest-man-go-mad,COMPUTER,"Yes, Captain Mudd.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,Captain Mudd?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"I never thought I would say this, but I'm actually tired of gloating. In any case, this is very much my ship. Your ship? Very much not at all.",0.04
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,"All right, show's over, bud. Back to whatever little hole you crawled out of.",0.03273809523809523
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,To the brig.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,SARU,"I do not know how you wrested control, but you are in violation...",0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Of code 7.5.3. Yes, you've said. Many times. At any rate, tell me, Lanky, have you ever seen one of these?",0.5
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Of the 823 ways there are to die in space, this is rumoured to be the most painful. I found them in your former Captain's man cave. Apparently, the weaponised dark matter rips molecules apart at the subatomic level. So, if any of you are planning on becoming heroes, including you, random communications officer man, you'll find there's very little I don't know. Now, just sit tight. This will hurt a bit.",-0.08581349206349206
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,Mudd!,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,Oh. (laughs) You seem to have missed.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Well, that was new.",0.13636363636363635
01,07,magic-to-make-the-sanest-man-go-mad,SARU,Let us not suffer any more needless losses. Please.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Okeydoke! Listen up. One of you is going to teach me how this damn drive works or the beanpole dies screaming. So, how do I start that engine? Hmm? I will disintegrate every single one of you in a screaming fit of agony, one at a time, starting with you.",0.10952380952380954
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,Stop! I can't watch you kill any more people.,0.5
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,It needs me to work.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Delicious. Shall we to the engine room? Computer, pump up the volume. Destination, Engineering. Toodles.",1.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"Tilly, where are you?",0.0
01,07,magic-to-make-the-sanest-man-go-mad,TILLY,"So, did I die, too?",0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"We all died. Many times. But now Mudd has everything that he needs, and if we can't find a way to stop him, then he'll let Discovery rejoin the time stream and sell the ship to the Klingons. Anyone who's dead'll stay dead forever. And Starfleet loses the war. I noticed that Mudd was wearing a crystal on his wrist, but it's too small to generate enough energy for chronal displacements. There has to be a larger energy source.",-0.0642857142857143
01,07,magic-to-make-the-sanest-man-go-mad,TILLY,"Oh, okay. Er, er, I got something. Yeah, I'm sending it to you right now.",0.39285714285714285
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"Poor thing. No wonder you feel bad. Mudd hid the ship inside the creature and the crystal inside the ship. This crystal, it has the same orthogonal indices as the device on Mudd's wrist.",-0.36666666666666664
01,07,magic-to-make-the-sanest-man-go-mad,TILLY,Can we beam it over to the deck and try to figure out a way to disable it?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"No, because Mudd has control of all the critical systems, and we're running out of time. Now that Mudd knows how to work the spore drive, the only way is to get Mudd to reset time himself.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,TILLY,You said that he has no reason to restart time. He has everything the Klingons want.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"No, he doesn't.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Captain's Log, Stardate 2137.2. Captain Harcourt Fenton Mudd recording. I am about to close the deal of the millennium...",0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,Enter! Hmm.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,You seem at home. You should have been a Captain.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"I'm neither one for following orders nor giving them. No, the solar winds are my mistress, and I follow her wherever she beckons.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Hmm. And what about Stella?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"What? Oh, yes. Stella, the love of my life. Ah, Stella. The war took her from me. Never have two souls been so star-crossed. Romantic? Yes. Tragic? Huh, even more so. But the best of romances always are, aren't they?",0.25
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Are you done?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Almost. Computer, please send our location to the awaiting Klingon ship, courtesy of Harry Mudd.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,COMPUTER,Coordinates sent.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,Now I'm done.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"The Klingons will pay a lot to win this war, but there is one thing they would pay more for.",0.65
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Oh, really?",0.2
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"Me. I murdered T'Kuvma, the Klingon messiah.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,That's absurd. I checked the officer's manifest. You're a nobody.,-0.5
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,I'm not an officer. I'm Michael Burnham.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Computer, confirm.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,COMPUTER,"Identity confirmed. Captain Mudd, the alien ship is hailing.",0.07500000000000001
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,Quiet!,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"You'll get a lot of money for this ship, but what would I be worth to them?",0.3
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Oh. Oh, yes. More. Much, much more. Why are you telling me this, hmm? What's in it for you?",0.5
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Lieutenant Tyler.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,Lieutenant Tyler is dead.,-0.2
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Not for long.,-0.05
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,No. Oh!,0.0
01,07,magic-to-make-the-sanest-man-go-mad,COMPUTER,Captain Mudd.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,Damn it!,0.0
01,07,magic-to-make-the-sanest-man-go-mad,COMPUTER,We are being hailed by the Klingons.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,Son of a...,0.0
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,Captain Mudd.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,What's this?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,Your chair.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"What's happening? You. Hmm. You've been cheating. Passing notes in class to save your friends. Well, whatever you think you've come up with, I'll find a workaround. I'll keep resetting time until I do. Nobody beats Mudd!",0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Lieutenant Stamets has shown us your success is a universal certainty.,0.15
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,Using considerable scientific methodology. This must end for all of our sakes.,0.1
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,"So, Harcourt Fenton Mudd, the USS Discovery is yours.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,As am I. You win.,0.8
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,Don't try and con a con man.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,"I'm not. I'm negotiating with a businessman. My offer's simple. The lives of my crew in exchange for Burnham, the ship and Stamets.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,Why would a Federation Captain do that?,0.0
01,07,magic-to-make-the-sanest-man-go-mad,LORCA,"I will not have a repeat of the Buran. We will do whatever our new owners require if I have your word that you will spare the ship's complement. Your word, Mudd.",0.13636363636363635
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Well, I've never been one to look a gift Captain in the mouth.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,You have my word. Excellent. Excellent. Good. Computer?,0.9
01,07,magic-to-make-the-sanest-man-go-mad,COMPUTER,Working.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Send our coordinates to the awaiting Klingon vessel, courtesy of Harry Mudd.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,COMPUTER,"Sending, Captain Mudd.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Now, this is your last chance to stop me. Only got about 30 seconds until we rejoin the time stream and there is no turning back.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,COMPUTER,"Captain, incoming warp signature detected.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"I never thought I'd be so happy to see those pointy-headed bastards. Oh, look at this. Five, four, three, two, one.",0.8
01,07,magic-to-make-the-sanest-man-go-mad,COMPUTER,"Captain Mudd, we are being hailed by the Klingons.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,Excellent. Welcome our guests on board.,0.9
01,07,magic-to-make-the-sanest-man-go-mad,COMPUTER,Acknowledged. Two to beam aboard.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Energise once I reach the transporter room. Come along. Meet your new masters. Ah, ah, ah, ah, ah. Not you, old man. Lorca, I'm gonna really miss killing you. Adieu, mon capitaine.",0.14545454545454548
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,You seem very happy.,1.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Listen, Petunia, I've been screwed over since the day I was born. I deserve this.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"So, it wasn't about Stella after all. It was always only about you. You keep talking about how you lost her because of the war, but her father's an arms dealer who's made a fortune off it. Finding either of them shouldn't be that difficult, unless you don't want to.",-0.25
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,I never told you about Barron Grimes.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,"No, but Discovery's archives are non-critical systems. You probably should have disarmed them as well. And now that you don't have your time crystal, you can't learn from this mistake.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,It turns out that Stella's been looking for you. So much so that her father put out a reward.,0.2
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,You haven't been running to Stella.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,You've been running from her.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,"You skipped out on the Baron's daughter with her dowry. Stella was too tempting a mark for you to resist. But ripping off her father was a risky move, Harry.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,No wonder you needed the deal with the Klingons so badly. You had to disappear.,-0.6999999999999998
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"And you almost pulled it off, except for me, because I exist outside the normal time stream.",0.075
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,You think you're so smart. Have you forgotten the Klingons are beaming their way here even as we speak? Hmm? You can forget about that deal I made with Lorca. You geniuses have just condemned your crewmates to a life of servitude.,0.21428571428571427
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,"Harry, the Klingons aren't coming. I rewired the Captain's chair.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Another non-critical system. You didn't send our coordinates to your buyers.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,STAMETS,"You sent them to Stella, and her daddy.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,BURNHAM,Turns out you can con a con man.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,Let's go.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Computer, cancel transporter now!",0.0
01,07,magic-to-make-the-sanest-man-go-mad,COMPUTER,Denied.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,STELLA,Harcourt. Where have you been? I have been so worried about you.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Oh, it's been, oh, such a tumultuous year. I can't even begin to explain.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,STELLA,Try.,0.0
01,07,magic-to-make-the-sanest-man-go-mad,MUDD,"Oh, yes. Yes, of course. Well, you know how much you meant to me. Mean. How much you mean to me. But to be brutally honest, I have led a life marred by, oh, how should we say, poor choices, debt, all kinds of blemishes to my reputation, and I couldn't enter into union with you with those pocks upon my character, so I set out to eliminate them. But alas, my plan was led astray.",-0.06071428571428572
01,07,magic-to-make-the-sanest-man-go-mad,STELLA,"Harry, I have always known who you are. nd I've never cared. We could have faced those problems together, and (sotto) Daddy would have taken care of everything else.",0.0
01,07,magic-to-make-the-sanest-man-go-mad,GRIMES,"Consider it a consolidation of your debt under one lender. I would do anything for my daughter. And she, for better or worse, has taken to you, Mudd. And now, thanks to the action of these officers, you can finally make an honest woman of Stella. As for Starfleet, I don't intend to be in debt to your organisation. How do I repay you?",0.16666666666666666
01,07,magic-to-make-the-sanest-man-go-mad,TYLER,"Just make sure Mister Mudd spends the rest of his days at your daughter's side, and out of Starfleet's way.",0.5
01,07,magic-to-make-the-sanest-man-go-mad,STELLA,"Consider it done. Come here, Harcourt, you naughty boy.",-0.15000000000000002
